"Story","Title","Result","Date","Stability","Duration (s)"
"Login","Test succesful login","SUCCESS","2020-03-03T14:29:11.929-05:00[America/Bogota]","0.0","28.2"
"Login","Test unsuccesful login password","SUCCESS","2020-03-03T14:29:40.132-05:00[America/Bogota]","0.0","29.44"
"Login","Test unsuccesful login email","SUCCESS","2020-03-03T14:30:09.574-05:00[America/Bogota]","0.0","29.49"
